index,car_id,problem_category
124263,53514,structure
124276,133787,structure
124279,185610,service brakes
124281,145466,forward collision avoidance
124282,31030,structure
124291,170760,electrical system
124295,25524,exterior lighting
124315,198011,engine
124326,91620,wheels
124328,124079,power train
124330,81097,power train
124346,2122,power train
124348,100506,engine
124358,134592,fuel system
124360,62955,vehicle speed control
124382,281733,structure
124384,56627,fuel/propulsion system
124396,23222,electrical system
124402,292875,engine
124421,267209,air bags
124433,39482,steering
124438,33436,engine
124444,78276,engine
124446,177252,engine
124450,184411,electrical system
124458,81399,engine and engine cooling
124469,223297,electrical system
124471,75449,power train
124473,20801,power train
124480,292833,service brakes
124482,103190,engine
124492,271382,equipment
124502,156959,power train
124514,201415,engine
124515,19042,steering
124538,161906,steering
124543,193530,power train
124544,118994,service brakes
124558,287771,engine and engine cooling
124564,47591,engine
124587,148874,electrical system
124599,24295,power train
124600,12116,steering
124604,53567,power train
124612,151912,engine
124614,93996,structure
124619,163377,power train
124625,282455,power train
124642,44161,air bags
124645,89149,electrical system
124650,249813,electrical system
124654,64052,vehicle speed control
124656,259177,engine
124676,162054,electrical system
124681,160322,electrical system
124689,211179,steering
124696,65770,service brakes
124698,91237,steering
124708,276007,vehicle speed control
124714,200392,structure
124725,114256,electrical system
124729,172436,electrical system
124731,256809,service brakes
124742,218481,electrical system
124755,189958,electrical system
124769,17946,power train
124784,19763,vehicle speed control
124798,276832,air bags
124801,146251,visibility/wiper
124803,65217,power train
124814,199012,forward collision avoidance
124816,34834,engine
124832,72774,electrical system
124836,297481,power train
124839,50423,steering
124841,104872,structure
124846,131240,electrical system
124851,250177,service brakes
124854,45673,vehicle speed control
124861,36630,structure
124862,223127,electrical system
124878,46419,suspension
124881,108052,power train
124888,198523,fuel/propulsion system
124899,85008,electrical system
124904,225712,vehicle speed control
124906,125594,steering
124916,266970,visibility/wiper
124923,279697,fuel system
124925,80484,steering
124926,43438,engine
124931,13371,electrical system
124938,183698,electrical system
124951,249917,seats
124955,32095,suspension
124963,296853,engine
124967,29332,forward collision avoidance
124981,249976,electrical system
124984,30783,vehicle speed control
124985,19486,visibility/wiper
124988,162484,power train
125001,33176,electrical system
125005,91134,vehicle speed control
125008,78754,engine
125012,183820,steering
125014,63717,engine
125018,128872,fuel system
125045,199081,steering
125046,281530,air bags
125049,91026,electrical system
125054,205491,engine
125056,22751,wheels
125065,289950,electrical system
125066,176598,power train
125085,112697,service brakes
125093,219861,service brakes
125101,71318,electrical system
125104,213339,electrical system
125105,253776,power train
125153,171634,power train
125156,183249,fuel/propulsion system
125157,213105,electrical system
125169,256634,power train
125174,77223,power train
125175,191862,electrical system
125176,155187,service brakes
125181,18566,forward collision avoidance
125185,76041,forward collision avoidance
125187,90636,electrical system
125190,277928,electrical system
125192,101342,visibility/wiper
125234,61055,steering
125238,9163,engine
125243,98796,fuel system
125268,81503,power train
125281,180123,visibility/wiper
125287,202887,structure
125288,232508,suspension
125297,36196,power train
125306,214662,structure
125327,135708,suspension
125328,162692,seat belts
125331,167779,power train
125335,39882,engine
125336,229735,service brakes
125342,254780,structure
125352,287639,engine
125354,83640,back over prevention
125356,84557,electrical system
125357,29200,engine
125360,162837,steering
125363,47376,power train
125368,73298,electrical system
125375,47505,fuel system
125386,147527,vehicle speed control
125397,133124,power train
125411,136526,engine
125418,236895,engine
125421,153030,steering
125433,179961,forward collision avoidance
125439,259760,engine
125447,147386,air bags
125455,41473,power train
125458,296449,steering
125466,171243,electrical system
125479,218856,power train
125481,193183,engine
125492,10933,engine and engine cooling
125494,154757,structure
125499,101061,engine
125506,255738,air bags
125527,58956,engine
125534,136942,power train
125540,37140,engine
125562,171017,engine
125575,102311,structure
125578,12601,seat belts
125585,64148,electrical system
125587,98837,power train
125592,181562,fuel/propulsion system
125594,86454,power train
125597,108903,fuel system
125598,8873,power train
125599,234206,structure
125603,93247,power train
125604,206478,service brakes
125633,82378,engine
125634,287108,exterior lighting
125640,87661,electrical system
125643,200344,power train
125648,160593,lane departure
125657,211786,electrical system
125661,245277,power train
125675,143270,electrical system
125699,25557,forward collision avoidance
125705,257870,engine
125707,151240,service brakes
125715,144707,engine
125720,203528,engine
125727,56868,engine
125730,230905,visibility/wiper
125736,253550,power train
125743,154217,electrical system
125746,231897,electrical system
125752,47059,engine
125754,174455,structure
125774,81122,fuel system
125784,52020,visibility
125787,103632,engine
125793,46526,steering
125795,1397,steering
125798,143571,power train
125804,78835,engine and engine cooling
125808,147228,electrical system
125809,22661,power train
125818,170799,suspension
125821,289884,power train
125840,133502,wheels
125841,38884,power train
125846,205975,power train
125850,24995,engine
125856,215106,fuel system
125873,67077,visibility/wiper
125880,145542,electrical system
125887,208361,exterior lighting
125893,8465,power train
125898,254655,engine
125919,253409,electrical system
125926,152843,electrical system
125942,129386,seats
125954,116174,electrical system
125977,228496,service brakes
125988,9946,power train
125992,278246,electrical system
125998,258217,engine
126011,164269,engine
126022,92393,electrical system
126024,129068,engine
126030,149608,structure
126034,74148,power train
126035,119588,electrical system
126059,224737,service brakes
126090,31876,air bags
126109,290248,engine
126114,277245,visibility
126116,266887,electrical system
126134,234862,exterior lighting
126135,15100,engine
126139,189792,electrical system
126146,57439,suspension
126157,106792,power train
126167,51830,engine
126170,68831,power train
126177,296360,service brakes
126183,9299,fuel/propulsion system
126184,24854,service brakes
126194,265938,structure
126196,87124,power train
126197,115087,power train
126207,242166,service brakes
126220,247230,electrical system
126238,90904,visibility/wiper
126254,81052,engine
126260,187500,fuel system
126262,43032,power train
126270,1583,fuel system
126273,232764,engine
126276,107431,service brakes
126278,17657,steering
126281,78153,exterior lighting
126282,22109,fuel/propulsion system
126283,216982,service brakes
126312,261869,electrical system
126316,196367,engine and engine cooling
126318,182869,engine
126340,43540,electrical system
126347,63354,wheels
126355,234536,engine
126371,209046,suspension
126374,138824,air bags
126385,126553,electrical system
126387,35619,fuel/propulsion system
126389,122021,electrical system
126404,270936,fuel/propulsion system
126420,230736,equipment
126427,188552,vehicle speed control
126436,274549,engine
126445,101305,visibility/wiper
126458,53044,engine and engine cooling
126459,126262,power train
126467,223209,engine
126475,195814,visibility/wiper
126492,70314,structure
126493,59511,electrical system
126494,245731,lane departure
126509,73410,power train
126516,224124,electrical system
126525,91732,electrical system
126529,147553,engine
126534,248060,power train
126548,126558,steering
126549,127548,fuel/propulsion system
126566,170104,engine
126569,152543,structure
126573,79003,electrical system
126576,222705,structure
126578,285710,electrical system
126591,144131,electrical system
126593,172511,power train
126606,66517,visibility
126612,23909,electrical system
126624,144720,structure
126625,208235,engine and engine cooling
126661,125187,structure
126684,168818,engine
126688,63584,seat belts
126700,114927,structure
126711,21791,visibility/wiper
126714,129176,engine
126728,129782,engine
126730,211824,lane departure
126753,179699,service brakes
126757,44147,electrical system
126769,248638,engine
126782,175957,fuel/propulsion system
126785,137869,suspension
