index,car_id,problem_category
134094,27077,air bags
134095,58795,service brakes
134096,79551,exterior lighting
134097,290912,power train
134098,275185,power train
134099,70212,electrical system
134100,200564,engine
134101,126112,engine
134102,33466,engine
134103,151384,service brakes
134104,29599,engine and engine cooling
134105,146765,electrical system
134106,114053,visibility/wiper
134107,89168,engine
134108,108171,service brakes
134109,23556,service brakes
134110,26599,electrical system
134111,97409,structure
134112,247786,fuel/propulsion system
134113,298372,electrical system
134114,8403,latches/locks/linkages
134115,8887,tires
134116,295238,vehicle speed control
134117,170407,air bags
134118,230213,electrical system
134119,278703,structure
134120,288604,power train
134121,58126,engine
134122,203820,steering
134123,55734,service brakes
134124,158790,electrical system
134125,13060,steering
134126,159980,suspension
134127,169186,forward collision avoidance
134128,287571,exterior lighting
134129,143892,engine
134130,109126,service brakes
134131,293360,electrical system
134132,154893,steering
134133,287966,power train
134134,59146,engine
134135,286251,forward collision avoidance
134136,143982,visibility/wiper
134137,113664,power train
134138,209467,visibility/wiper
134139,69758,power train
134140,255837,engine
134141,88442,electrical system
134142,203775,visibility
134143,186489,engine
134144,51406,engine
134145,17280,suspension
134146,143561,electrical system
134147,154401,forward collision avoidance
134148,188383,forward collision avoidance
134149,177236,service brakes
134150,36207,fuel system
134151,129755,steering
134152,294855,air bags
134153,159290,service brakes
134154,36829,electrical system
134155,98981,steering
134156,242439,suspension
134157,78503,engine
134158,295588,power train
134159,67223,power train
134160,58471,electrical system
134161,98107,electrical system
134162,265871,seat belts
134163,118930,vehicle speed control
134164,282863,electrical system
134165,140355,seat belts
134166,114607,engine
134167,112770,power train
134168,185449,service brakes
134169,278655,visibility/wiper
134170,241959,fuel/propulsion system
134171,266710,steering
134172,88214,service brakes
134173,98049,steering
134174,251140,electrical system
134175,220435,suspension
134176,86116,electrical system
134177,159898,vehicle speed control
134178,210831,visibility/wiper
134179,36280,electrical system
134180,157031,steering
134181,181878,engine
134182,124122,electrical system
134183,244086,power train
134184,189921,power train
134185,163001,power train
134186,201828,electrical system
134187,297897,suspension
134188,123745,visibility/wiper
134189,93046,power train
134190,194186,power train
134191,29306,fuel/propulsion system
134192,253612,service brakes
134193,218799,electrical system
134194,183990,vehicle speed control
134195,159595,fuel/propulsion system
134196,260940,engine
134197,57106,steering
134198,6206,power train
134199,34845,electrical system
134200,99262,engine and engine cooling
134201,34449,air bags
134202,30123,vehicle speed control
134203,223585,engine
134204,261971,power train
134205,293786,engine
134206,212455,power train
134207,130174,electrical system
134208,143777,electrical system
134209,184601,power train
134210,159657,engine
134211,46824,fuel system
134212,32274,engine
134213,264370,electrical system
134214,271706,service brakes
134215,98702,electrical system
134216,74147,engine
134217,41153,seat belts
134218,276525,power train
134219,171741,engine
134220,271991,steering
134221,91827,steering
134222,32619,power train
134223,241440,electrical system
134224,197353,engine
134225,48054,structure
134226,30565,air bags
134227,186915,electrical system
134228,78713,steering
134229,82688,engine
134230,142018,steering
134231,29819,engine
134232,96370,seat belts
134233,277881,electrical system
134234,127856,visibility
134235,78917,structure
134236,178520,electrical system
134237,98484,fuel system
134238,3272,engine
134239,169256,electrical system
134240,161177,fuel/propulsion system
134241,44815,wheels
134242,143327,electrical system
134243,286900,steering
134244,129783,electrical system
134245,191302,engine
134246,248886,steering
134247,275940,electrical system
134248,85889,electrical system
134249,26281,electrical system
134250,160199,power train
134251,163131,electrical system
134252,97313,steering
134253,214913,electrical system
134254,89932,engine
134255,149476,steering
134256,22924,service brakes
134257,163181,power train
134258,9209,service brakes
134259,121566,suspension
134260,240522,electrical system
134261,212985,steering
134262,93866,structure
134263,251873,engine
134264,261708,forward collision avoidance
134265,15129,vehicle speed control
134266,272318,vehicle speed control
134267,248941,back over prevention
134268,50118,structure
134269,104517,power train
134270,121594,steering
134271,74301,engine and engine cooling
134272,177874,seat belts
134273,75748,electrical system
134274,160507,power train
134275,96910,engine
134276,187047,power train
134277,1060,service brakes
134278,130407,exterior lighting
134279,206891,seat belts
134280,30064,visibility
134281,254336,engine and engine cooling
134282,226993,engine
134283,130448,service brakes
134284,291377,power train
134285,224369,visibility/wiper
134286,256975,power train
134287,289051,service brakes
134288,212419,electrical system
134289,208101,vehicle speed control
134290,21534,steering
134291,135555,air bags
134292,236999,vehicle speed control
134293,60012,electrical system
134294,116253,steering
134295,137659,electrical system
134296,134124,power train
134297,228882,vehicle speed control
134298,122439,power train
134299,23746,power train
134300,212235,vehicle speed control
134301,20016,engine
134302,16120,engine
134303,89982,fuel/propulsion system
134304,8022,engine and engine cooling
134305,92803,suspension
134306,70336,power train
134307,131219,electrical system
134308,294237,engine
134309,283007,electrical system
134310,145844,engine
134311,177350,exterior lighting
134312,82138,engine
134313,280740,structure
134314,281350,electrical system
134315,194140,vehicle speed control
134316,79357,power train
134317,22971,electrical system
134318,228462,fuel system
134319,82512,electrical system
134320,50805,visibility/wiper
134321,238281,power train
134322,192635,engine
134323,260105,lane departure
134324,120453,fuel/propulsion system
134325,135892,suspension
134326,227780,electrical system
134327,9613,electrical system
134328,190338,air bags
134329,133924,steering
134330,72054,electrical system
134331,88270,electrical system
134332,227889,steering
134333,246005,electrical system
134334,280107,engine and engine cooling
134335,232530,power train
134336,51758,lane departure
134337,255659,service brakes
134338,174512,engine
134339,270872,structure
134340,224939,vehicle speed control
134341,210434,service brakes
134342,158632,power train
134343,122167,power train
134344,184314,exterior lighting
134345,272009,engine
134346,253697,service brakes
134347,16095,engine
134348,30273,wheels
134349,183782,electrical system
134350,75844,engine
134351,287355,exterior lighting
134352,101976,seat belts
134353,97468,electrical system
134354,80242,electrical system
134355,252985,air bags
134356,14986,visibility
134357,18093,seats
134358,254679,steering
134359,63329,power train
134360,8809,engine
134361,271115,electrical system
134362,138808,electrical system
134363,39249,power train
134364,184862,structure
134365,192307,engine and engine cooling
134366,277540,engine
134367,10114,engine
134368,120629,electrical system
134369,19341,air bags
134370,157472,engine
134371,279213,steering
134372,52027,vehicle speed control
134373,276820,service brakes
134374,78219,electrical system
134375,277797,engine
134376,149577,power train
134377,57456,power train
134378,20150,fuel system
134379,100799,engine
134380,28179,lane departure
134381,183150,tires
134382,44568,engine
134383,128152,electrical system
134384,149487,electrical system
134385,132625,exterior lighting
134386,219305,power train
134387,31052,exterior lighting
134388,200424,wheels
134389,296786,engine
134390,152076,structure
134391,80965,power train
134392,500,power train
134393,1619,engine
134394,61206,steering
134395,70639,forward collision avoidance
134396,37798,electrical system
134397,270048,electrical system
134398,64855,seats
134399,1483,engine
134400,119864,electrical system
134401,193663,service brakes
134402,277737,lane departure
134403,174438,power train
134404,114663,exterior lighting
134405,263086,visibility/wiper
134406,101904,electrical system
134407,202645,visibility
134408,131936,engine
134409,157196,engine
134410,164944,electrical system
134411,260839,steering
134412,209537,vehicle speed control
134413,600,engine
134414,94973,steering
134415,127583,engine
134416,171042,electrical system
134417,30579,engine and engine cooling
134418,183343,electrical system
134419,66083,power train
134420,131859,service brakes
134421,293075,service brakes
